version	threads	time
OTAFairLL	16	5.051130712
OTAFairLL	16	4.943243368
OTAFairLL	16	5.063242762
OTAFairLL	16	5.062963113
OTAFairLL	16	4.902099081
OTAFairLL	32	5.577236906
OTAFairLL	32	5.470801975
OTAFairLL	32	5.438320385
OTAFairLL	32	5.464448661
OTAFairLL	32	5.411611278
OTAFairLL	32	5.476859403
OTAFairLL	32	5.497864876
OTAFairLL	32	5.39231577
OTAFairLL	32	5.458803165
OTAFairLL	32	5.38501602
OTAFairLL	32	5.324892616
OTAFairLL	32	5.30014632
OTAFairLL	32	5.483404664
OTAFairLL	32	5.580165916
OTAFairLL	32	5.32196523
OTAFairLL	32	5.394650436
OTAFairLL	32	5.464779377
OTAFairLL	32	5.432763189
OTAFairLL	32	5.370798728
OTAFairLL	32	5.377275177
OTAFairLL	32	5.494980815
OTAFairLL	32	5.469095958
OTAFairLL	32	5.482011229
OTAFairLL	32	5.347159645
OTAFairLL	32	5.514514762
OTAFairLL	32	5.385784729
OTAFairLL	32	5.388566348
OTAFairLL	32	5.514634975
OTAFairLL	32	5.35383989
OTAFairLL	32	5.374045097
OTAFairLL	64	6.434042214
OTAFairLL	64	6.761547088
OTAFairLL	64	6.349979626
OTAFairLL	64	6.467676945
OTAFairLL	64	6.539540365
OTAFairLL	64	6.498690901
OTAFairLL	64	6.829643727
OTAFairLL	64	6.596454783
OTAFairLL	64	6.410548242
OTAFairLL	64	6.538879809
OTAFairLL	64	6.430946038
OTAFairLL	64	6.505354483
OTAFairLL	64	6.548166206
OTAFairLL	64	6.407530394
OTAFairLL	64	6.49686629
OTAFairLL	64	6.484947777
OTAFairLL	64	6.576593064
OTAFairLL	64	6.651389177
OTAFairLL	64	6.561173293
OTAFairLL	64	6.465634175
OTAFairLL	64	6.611348752
OTAFairLL	64	6.918019223
OTAFairLL	64	6.55125956
OTAFairLL	64	6.391428036
OTAFairLL	64	6.581336373
OTAFairLL	64	6.666894818
OTAFairLL	64	6.372434663
OTAFairLL	64	6.655468088
OTAFairLL	64	6.486916708
OTAFairLL	64	6.515096746
OTATOLL	2	3.463110125
OTATOLL	2	3.512686755
OTATOLL	2	3.427938827
OTATOLL	2	3.634560439
OTATOLL	2	3.530580128
OTATOLL	2	3.514268213
OTATOLL	2	3.604113025
OTATOLL	2	3.49551882
OTATOLL	2	3.412850029
OTATOLL	2	3.600795096
OTATOLL	2	3.666476847
OTATOLL	2	3.386048561
OTATOLL	2	3.322679128
OTATOLL	2	3.547491351
OTATOLL	2	3.555244724
OTATOLL	2	3.555326849
OTATOLL	2	3.615383735
OTATOLL	2	3.439712561
OTATOLL	2	3.604488425
OTATOLL	2	3.399874573
OTATOLL	2	3.382777544
OTATOLL	2	3.613411642
OTATOLL	2	3.487590865
OTATOLL	2	3.389532161
OTATOLL	2	3.528257952
OTATOLL	2	3.420424422
OTATOLL	2	3.621811278
OTATOLL	2	3.593446922
OTATOLL	2	3.485213012
OTATOLL	2	3.366244148
OTATOLL	4	3.958946736
OTATOLL	4	4.014303688
OTATOLL	4	3.903757454
OTATOLL	4	4.012988148
OTATOLL	4	3.930222564
OTATOLL	4	3.944775539
OTATOLL	4	3.912537427
OTATOLL	4	3.952726898
OTATOLL	4	3.972509735
OTATOLL	4	3.967043748
OTATOLL	4	4.004915027
OTATOLL	4	3.934369566
OTATOLL	4	3.962722671
OTATOLL	4	3.936901382
OTATOLL	4	3.910859128
OTATOLL	4	3.959691706
OTATOLL	4	3.948308025
OTATOLL	4	4.025522554
OTATOLL	4	4.039056738
OTATOLL	4	3.906897849
OTATOLL	4	3.922547346
OTATOLL	4	3.924491553
OTATOLL	4	3.931329284
OTATOLL	4	3.998821294
OTATOLL	4	3.940640172
OTATOLL	4	4.010399532
OTATOLL	4	3.969035805
OTATOLL	4	3.925394952
OTATOLL	4	3.941635485
OTATOLL	4	3.992866427
OTATOLL	8	4.315399043
OTATOLL	8	4.159877366
OTATOLL	8	4.197880148
OTATOLL	8	4.272255845
OTATOLL	8	4.248612933
OTATOLL	8	4.220865524
OTATOLL	8	4.228626229
OTATOLL	8	4.244456116
OTATOLL	8	4.271644259
OTATOLL	8	4.291139157
OTATOLL	8	4.211986277
OTATOLL	8	4.191369921
OTATOLL	8	4.228875529
OTATOLL	8	4.292197532
OTATOLL	8	4.255121139
OTATOLL	8	4.310401826
OTATOLL	8	4.270831252
OTATOLL	8	4.21342889
OTATOLL	8	4.319537209
OTATOLL	8	4.238681131
OTATOLL	8	4.276616939
OTATOLL	8	4.276186736
OTATOLL	8	4.316337584
OTATOLL	8	4.242141294
OTATOLL	8	4.278550381
OTATOLL	8	4.212222351
OTATOLL	8	4.289346927
OTATOLL	8	4.242575393
OTATOLL	8	4.314205632
OTATOLL	8	4.232178726
OTATOLL	16	4.533288356
OTATOLL	16	4.595845288
OTATOLL	16	4.567503421
OTATOLL	16	4.394529808
OTATOLL	16	4.558851996
OTATOLL	16	4.585206138
OTATOLL	16	4.490884803
OTATOLL	16	4.598080842
OTATOLL	16	4.551336684
OTATOLL	16	4.579100708
OTATOLL	16	4.549944884
OTATOLL	16	4.555615697
OTATOLL	16	4.577573
OTATOLL	16	4.609138428
OTATOLL	16	4.616131128
OTATOLL	16	4.54207661
OTATOLL	16	4.58204609
OTATOLL	16	4.549296629
OTATOLL	16	4.605192306
OTATOLL	16	4.571711994
OTATOLL	16	4.644166946
OTATOLL	16	4.557146788
OTATOLL	16	4.53387737
OTATOLL	16	4.552490358
OTATOLL	16	4.580148298
OTATOLL	16	4.554447762
OTATOLL	16	4.624637808
OTATOLL	16	4.560113685
OTATOLL	16	4.481770857
OTATOLL	16	4.517123021
OTATOLL	32	5.394034695
OTATOLL	32	5.452290114
OTATOLL	32	5.473673002
OTATOLL	32	5.405449159
OTATOLL	32	5.408805203
OTATOLL	32	5.399247917
OTATOLL	32	5.484204574
OTATOLL	32	5.488250405
OTATOLL	32	5.377558498
OTATOLL	32	5.284122009
OTATOLL	32	5.411810227
OTATOLL	32	5.371989356
OTATOLL	32	5.333729426
OTATOLL	32	5.355354302
OTATOLL	32	5.435227266
OTATOLL	32	5.460044909
OTATOLL	32	5.341659758
OTATOLL	32	5.415753379
OTATOLL	32	5.437538112
OTATOLL	32	5.443190838
OTATOLL	32	5.390985099
OTATOLL	32	5.387306887
OTATOLL	32	5.443355088
OTATOLL	32	5.346582105
OTATOLL	32	5.481022506
OTATOLL	32	5.338543716
OTATOLL	32	5.414255964
OTATOLL	32	5.401339209
OTATOLL	32	5.429240114
OTATOLL	32	5.36813706
OTATOLL	64	12.131801532
OTATOLL	64	11.766261151
OTATOLL	64	12.177811876
OTATOLL	64	12.259092269
OTATOLL	64	11.950123177
OTATOLL	64	12.157186689
OTATOLL	64	11.960030952
OTATOLL	64	12.072026152
OTATOLL	64	12.162204351
OTATOLL	64	11.581810413
OTATOLL	64	12.00909081
OTATOLL	64	12.068865609
OTATOLL	64	11.54137355
OTATOLL	64	12.29515416
OTATOLL	64	12.038589286
OTATOLL	64	12.161091632
OTATOLL	64	11.975464278
OTATOLL	64	11.778346677
OTATOLL	64	12.362685722
OTATOLL	64	12.042451755
OTATOLL	64	11.73068686
OTATOLL	64	11.733567237
OTATOLL	64	12.032949693
OTATOLL	64	12.377154088
OTATOLL	64	12.112930683
OTATOLL	64	12.254448842
OTATOLL	64	11.892739697
OTATOLL	64	12.097998337
OTATOLL	64	12.089800094
OTATOLL	64	12.084492498
STM	2	15.96988928
STM	2	15.854642141
STM	2	15.901859993
STM	2	15.974866373
STM	2	16.006466503
STM	2	15.876825757
STM	2	15.850396321
STM	2	15.945015358
STM	2	15.883847282
STM	2	15.905909196
STM	2	15.930444761
STM	2	15.988813591
STM	2	15.899626303
STM	2	16.010859368
STM	2	15.845426971
STM	2	15.847441083
STM	2	15.89043369
STM	2	15.858296775
STM	2	15.829698744
STM	2	15.949476654
STM	2	16.087943328
STM	2	15.919740544
STM	2	16.009208428
STM	2	16.005817178
STM	2	15.858730364
STM	2	15.778603674
STM	2	15.94256947
STM	2	15.939932048
STM	2	15.906395029
STM	2	16.064671431
STM	4	17.773519251
STM	4	17.857441468
STM	4	17.973074794
STM	4	17.8622333
STM	4	17.893738593
STM	4	17.876791158
STM	4	17.943038027
STM	4	17.8311181
STM	4	17.927307858
STM	4	17.822084385
STM	4	17.900474623
STM	4	17.99921185
STM	4	17.726490539
STM	4	17.77669584
STM	4	17.844563292
STM	4	17.871044048
STM	4	17.977452521
STM	4	18.196703403
STM	4	17.863629447
STM	4	17.928548564
STM	4	18.092357924
STM	4	18.085327087
STM	4	17.820696957
STM	4	18.017685972
STM	4	17.870425615
STM	4	17.965091099
STM	4	17.951155065
STM	4	17.865690967
STM	4	17.887041101
STM	4	18.049806739
STM	8	19.61662797
STM	8	19.78411114
STM	8	19.78371907
STM	8	19.697146718
STM	8	19.498597247
STM	8	19.628064924
STM	8	19.562262427
STM	8	19.712737058
STM	8	19.574274778
STM	8	19.922253689
STM	8	19.636119432
STM	8	19.771530711
STM	8	19.629567681
STM	8	19.804099773
STM	8	19.471399801
STM	8	19.552262225
STM	8	19.891290044
STM	8	19.459051106
STM	8	19.575391331
STM	8	19.534605448
STM	8	19.594108936
STM	8	19.720075372
STM	8	19.637907194
STM	8	19.560471702
STM	8	19.657442177
STM	8	19.537298592
STM	8	19.699630608
STM	8	19.38317557
STM	8	19.560757684
STM	8	19.582027157
STM	16	21.355783332
STM	16	21.642706124
STM	16	21.664585209
STM	16	21.83477815
STM	16	21.731464669
STM	16	21.826653238
STM	16	21.53279396
STM	16	21.733083784
STM	16	21.760209353
STM	16	21.622997098
STM	16	21.54714308
STM	16	21.74736544
STM	16	21.661486298
STM	16	21.639221498
STM	16	21.544046128
STM	16	21.488705312
STM	16	21.619601938
STM	16	21.964047832
STM	16	21.646844143
STM	16	21.791574008
STM	16	21.622341197
STM	16	21.917328044
STM	16	21.573843301
STM	16	21.704763691
STM	16	21.508701006
STM	16	21.691093298
STM	16	21.774238021
STM	16	21.850604153
STM	16	21.624854693
STM	16	21.827919022
STM	32	24.070737298
STM	32	23.757044264
STM	32	24.280064305
STM	32	23.870118932
STM	32	24.177107794
STM	32	24.101787898
STM	32	24.207918428
STM	32	24.300496192
STM	32	24.088610317
STM	32	24.011876578
STM	32	24.266118011
STM	32	23.847074769
STM	32	24.050913391
STM	32	24.358758187
STM	32	23.968842371
STM	32	24.16054494
STM	32	24.022665568
STM	32	24.112315443
STM	32	23.904466011
STM	32	24.56491574
STM	32	24.31396712
STM	32	24.224302847
STM	32	24.201759515
STM	32	24.436558778
STM	32	23.968026791
STM	32	23.977964996
STM	32	24.084231292
STM	32	24.434786068
STM	32	24.114625577
STM	32	23.917926565
STM	64	26.8848389
STM	64	27.734724676
STM	64	28.072258095
STM	64	26.721989467
STM	64	27.787742183
STM	64	27.862967594
STM	64	27.145737029
STM	64	27.759068124
STM	64	27.503508953
STM	64	27.97932471
STM	64	27.863417689
STM	64	27.700732299
STM	64	28.103016141
STM	64	28.127617759
STM	64	27.785139132
STM	64	27.795321227
STM	64	27.598265785
STM	64	26.765964043
STM	64	27.635740672
STM	64	27.672031488
STM	64	27.407604785
STM	64	27.962753284
STM	64	27.596797945
STM	64	27.050869472
STM	64	27.555822444
STM	64	27.22314208
STM	64	27.676811316
STM	64	27.804328444
STM	64	27.343164976
STM	64	28.294007873
