version	threads	time
IDOTA	64	9.906062081
IDOTA	64	9.894209163
IDOTA	64	10.136109472
IDOTA	64	10.209419941
IDOTA	64	10.408583834
IDOTA	64	10.179855567
IDOTA	64	9.958569259
IDOTA	64	9.992385445
IDOTA	64	9.956729771
IDOTA	64	10.367700971
IDOTA	64	10.238013931
IDOTA	64	10.118568082
IDOTA	64	10.347555074
IDOTA	64	10.382699988
IDOTA	64	9.857833039
IDSTM	2	0.960616678
IDSTM	2	0.975911253
IDSTM	2	1.117461105
IDSTM	2	1.084130412
IDSTM	2	1.292377336
IDSTM	2	1.103095861
IDSTM	2	1.065895327
IDSTM	2	1.082197937
IDSTM	2	1.070204657
IDSTM	2	1.063635803
IDSTM	2	1.113436298
IDSTM	2	1.069837522
IDSTM	2	1.083852742
IDSTM	2	1.071532412
IDSTM	2	1.13446524
IDSTM	2	1.078025983
IDSTM	2	0.984196025
IDSTM	2	1.115388332
IDSTM	2	1.0946532
IDSTM	2	1.085874195
IDSTM	2	1.089400366
IDSTM	2	1.093285362
IDSTM	2	1.072510632
IDSTM	2	1.097785349
IDSTM	2	1.080061614
IDSTM	2	1.072362508
IDSTM	2	1.065628418
IDSTM	2	1.094097367
IDSTM	2	1.090994064
IDSTM	2	1.175210529
IDSTM	4	3.28739144
IDSTM	4	2.687847161
IDSTM	4	2.902204882
IDSTM	4	4.262677956
IDSTM	4	2.396023211
IDSTM	4	3.325671405
IDSTM	4	2.881340703
IDSTM	4	4.502712748
IDSTM	4	3.07960701
IDSTM	4	2.816139073
IDSTM	4	3.578446951
IDSTM	4	1.830653413
IDSTM	4	4.369669141
IDSTM	4	3.893186881
IDSTM	4	2.047363551
IDSTM	4	1.897898512
IDSTM	4	3.049098062
IDSTM	4	1.76725471
IDSTM	4	2.643501454
IDSTM	4	1.316862096
IDSTM	4	2.942862228
IDSTM	4	2.463773342
IDSTM	4	4.90693964
IDSTM	4	1.777132691
IDSTM	4	3.707718083
IDSTM	4	4.21251043
IDSTM	4	3.916849381
IDSTM	4	2.789728293
IDSTM	4	3.704825499
IDSTM	4	5.46147875
IDSTM	8	22.147357459
IDSTM	8	22.336555025
IDSTM	8	22.259673618
IDSTM	8	22.767273667
IDSTM	8	23.076050597
IDSTM	8	20.993112007
IDSTM	8	23.212380655
IDSTM	8	22.473337373
IDSTM	8	22.647792747
IDSTM	8	22.160887508
IDSTM	8	20.201060726
IDSTM	8	22.240653087
IDSTM	8	21.583861974
IDSTM	8	20.299357217
IDSTM	8	22.755605311
IDSTM	8	23.222706924
IDSTM	8	22.514500576
IDSTM	8	20.74622843
IDSTM	8	20.490363816
IDSTM	8	22.682680036
IDSTM	8	21.389502307
IDSTM	8	22.032892595
IDSTM	8	22.412995196
IDSTM	8	21.941890501
IDSTM	8	22.172250036
IDSTM	8	22.642332006
IDSTM	8	22.72305852
IDSTM	8	22.515996108
IDSTM	8	22.17586351
IDSTM	8	22.418708854
IDSTM	16	23.38055795
IDSTM	16	23.672718386
IDSTM	16	23.491538168
IDSTM	16	23.67446299
IDSTM	16	23.842120131
IDSTM	16	23.221050018
IDSTM	16	23.568560831
IDSTM	16	23.580599034
IDSTM	16	23.554276131
IDSTM	16	23.983660961
IDSTM	16	23.973686215
IDSTM	16	22.917739368
IDSTM	16	23.140228339
IDSTM	16	23.822435093
IDSTM	16	22.822587554
IDSTM	16	22.632127002
IDSTM	16	22.896684777
IDSTM	16	23.7197616
IDSTM	16	23.2589042
IDSTM	16	23.382866257
IDSTM	16	22.881256295
IDSTM	16	24.014665792
IDSTM	16	24.006395135
IDSTM	16	24.147801373
IDSTM	16	23.943017821
IDSTM	16	23.695111639
IDSTM	16	23.979674343
IDSTM	16	23.919065571
IDSTM	16	23.542226074
IDSTM	16	23.560308272
IDSTM	32	30.216871326
IDSTM	32	30.052649246
IDSTM	32	30.634552871
IDSTM	32	29.705859608
IDSTM	32	30.159727949
IDSTM	32	31.669273785
IDSTM	32	31.729551674
IDSTM	32	31.892048031
IDSTM	32	28.8434024
IDSTM	32	29.770591502
IDSTM	32	30.886254121
IDSTM	32	31.162233903
IDSTM	32	31.471570812
IDSTM	32	30.229510468
IDSTM	32	31.346047684
IDSTM	32	30.847796712
IDSTM	32	29.111763307
IDSTM	32	31.963178525
IDSTM	32	31.540316713
IDSTM	32	31.101806888
IDSTM	32	30.660591224
IDSTM	32	31.344258879
IDSTM	32	30.762005622
IDSTM	32	31.006018764
IDSTM	32	31.648737758
IDSTM	32	30.38199054
IDSTM	32	31.34929342
IDSTM	32	30.713942309
IDSTM	32	30.483743208
IDSTM	32	30.901228634
IDSTM	64	33.409901075
IDSTM	64	33.544111106
IDSTM	64	31.557984191
IDSTM	64	33.364947808
IDSTM	64	33.721623509
IDSTM	64	33.7605262
IDSTM	64	28.272592823
IDSTM	64	33.90390318
IDSTM	64	33.45346704
IDSTM	64	33.920994143
IDSTM	64	33.251764737
IDSTM	64	33.890773033
IDSTM	64	33.47208142
IDSTM	64	29.652201062
IDSTM	64	34.253515885
IDSTM	64	33.178610547
IDSTM	64	33.471482993
IDSTM	64	33.607378425
IDSTM	64	31.027659708
IDSTM	64	34.864078394
IDSTM	64	33.927442397
IDSTM	64	32.920739582
IDSTM	64	31.251964488
IDSTM	64	33.608621495
IDSTM	64	33.83954478
IDSTM	64	33.738280894
IDSTM	64	34.53583176
IDSTM	64	34.18061306
IDSTM	64	34.595284057
IDSTM	64	34.028386003
